Regrowth_Time,finalBiomass,week,type,environment
22.0434782608696,0.742187846658832,2,N,YPD
23,0.738072091346008,2,N,YPD
1,0.259081840474337,2,S,YPD
1.95652173913043,0.257845918523258,2,S,YPD
2.91304347826087,0.379747372743495,2,S,YPD
3.8695652173913,0.567771367156918,2,S,YPD
4.82608695652174,0.771563239171112,2,S,YPD
5.78260869565217,0.922089601233051,2,S,YPD
6.73913043478261,0.986205915014047,2,S,YPD
7.69565217391304,0.982144949159462,2,S,YPD
8.65217391304348,0.967131606676391,2,S,YPD
9.60869565217391,0.951700964059991,2,S,YPD
10.5652173913043,0.937883253479419,2,S,YPD
11.5217391304348,0.925873840452424,2,S,YPD
12.4782608695652,0.915465933905561,2,S,YPD
13.4347826086957,0.906392304604788,2,S,YPD
14.3913043478261,0.898405601317061,2,S,YPD
15.3478260869565,0.891297951199931,2,S,YPD
16.304347826087,0.88489973240907,2,S,YPD
17.2608695652174,0.879074815449477,2,S,YPD
18.2173913043478,0.873714475582632,2,S,YPD
19.1739130434783,0.868732438027086,2,S,YPD
20.1304347826087,0.864060050673411,2,S,YPD
21.0869565217391,0.859642952214551,2,S,YPD
22.0434782608696,0.85543790422701,2,S,YPD
23,0.851410582689504,2,S,YPD
1,0.3079619219965,2,Q,YPD
1.95652173913043,0.306492822893316,2,Q,YPD
2.91304347826087,0.450103360084417,2,Q,YPD
3.8695652173913,0.663293818994655,2,Q,YPD
4.82608695652174,0.872992015722724,2,Q,YPD
5.78260869565217,1.00232692663644,2,Q,YPD
6.73913043478261,1.03584920665703,2,Q,YPD
7.69565217391304,1.02363750933823,2,Q,YPD
8.65217391304348,1.00661968070045,2,Q,YPD
9.60869565217391,0.990715812670469,2,Q,YPD
10.5652173913043,0.976843173422077,2,Q,YPD
11.5217391304348,0.964894324819647,2,Q,YPD
12.4782608695652,0.954569709673912,2,Q,YPD
13.4347826086957,0.945569968032844,2,Q,YPD
14.3913043478261,0.937637174593862,2,Q,YPD
15.3478260869565,0.930560531858272,2,Q,YPD
16.304347826087,0.924171057723974,2,Q,YPD
17.2608695652174,0.918334356717776,2,Q,YPD
18.2173913043478,0.912944037958823,2,Q,YPD
19.1739130434783,0.907915972720573,2,Q,YPD
20.1304347826087,0.903183861723379,2,Q,YPD
21.0869565217391,0.898695347051744,2,Q,YPD
22.0434782608696,0.894409085246662,2,Q,YPD
23,0.890292376962408,2,Q,YPD
1,0.048548372094943,3,N,YPD
1.95652173913043,0.0483167525925316,3,N,YPD
2.91304347826087,0.0627058639795261,3,N,YPD
3.8695652173913,0.0997713279827486,3,N,YPD
4.82608695652174,0.156522535547117,3,N,YPD
5.78260869565217,0.239929527857913,3,N,YPD
6.73913043478261,0.354130284807983,3,N,YPD
7.69565217391304,0.492343354765248,3,N,YPD
8.65217391304348,0.628240589418369,3,N,YPD
9.60869565217391,0.726526010371276,3,N,YPD
10.5652173913043,0.775835109652843,3,N,YPD
11.5217391304348,0.779106112364377,3,N,YPD
12.4782608695652,0.771291163490592,3,N,YPD
13.4347826086957,0.761081017944032,3,N,YPD
14.3913043478261,0.750984358248118,3,N,YPD
15.3478260869565,0.741677362712818,3,N,YPD
16.304347826087,0.73327949609186,3,N,YPD
17.2608695652174,0.725738411930365,3,N,YPD
18.2173913043478,0.718954093065496,3,N,YPD
19.1739130434783,0.712820754895389,3,N,YPD
20.1304347826087,0.707240911680069,3,N,YPD
21.0869565217391,0.702129357233633,3,N,YPD
22.0434782608696,0.697413443509841,3,N,YPD
23,0.693032005709011,3,N,YPD
1,0.177206170877813,3,S,YPD
1.95652173913043,0.21792693471025,3,S,YPD
2.91304347826087,0.336354993188545,3,S,YPD
3.8695652173913,0.498052585128774,3,S,YPD
4.82608695652174,0.677795374106416,3,S,YPD
5.78260869565217,0.822469827794093,3,S,YPD
6.73913043478261,0.897434932951065,3,S,YPD
7.69565217391304,0.904659560323174,3,S,YPD
8.65217391304348,0.892683115650753,3,S,YPD
9.60869565217391,0.878691505870176,3,S,YPD
10.5652173913043,0.865759998419536,3,S,YPD
11.5217391304348,0.854412301477301,3,S,YPD
12.4782608695652,0.844559016046018,3,S,YPD
13.4347826086957,0.835978471917219,3,S,YPD
14.3913043478261,0.828444610882865,3,S,YPD
15.3478260869565,0.821759979470035,3,S,YPD
16.304347826087,0.815761092188993,3,S,YPD
17.2608695652174,0.810315662933798,3,S,YPD
18.2173913043478,0.805317817141182,3,S,YPD
19.1739130434783,0.800683282476447,3,S,YPD
20.1304347826087,0.796345192385765,3,S,YPD
21.0869565217391,0.79225055037531,3,S,YPD
22.0434782608696,0.788357356377797,3,S,YPD
23,0.784632320369634,3,S,YPD
1,0.220076526987245,3,Q,YPD
